Day,Month,Year,DomWater,MakeUpWater,LoopWater,TowerWater,Remainder
24,8,2008,85375,90,0,0,85285
25,8,2008,119971,440,0,0,119531
26,8,2008,153180,490,0,0,152690
27,8,2008,39816,40,0,0,39776
28,8,2008,70269,350,10,0,69909
29,8,2008,102228,330,0,0,101898
30,8,2008,60449,260,0,0,60189
31,8,2008,60449,260,0,0,60189
1,9,2008,104813,250,10,0,104553
2,9,2008,81516,380,0,0,81136
3,9,2008,71074,220,0,0,70854
4,9,2008,90780,420,0,0,90360
5,9,2008,80379,1460,0,0,78919
6,9,2008,42879,700,0,0,42179
7,9,2008,42132,780,0,0,41352
8,9,2008,47290,970,0,0,46320
9,9,2008,48580,800,0,0,47780
10,9,2008,77442,670,0,0,76772
11,9,2008,74112,270,30,0,73812
12,9,2008,118618,190,0,0,118428
13,9,2008,86440,110,0,0,86330
14,9,2008,94909,220,0,0,94689
15,9,2008,103511,160,0,0,103351
16,9,2008,135094,200,0,0,134894
17,9,2008,120414,250,0,0,120164
18,9,2008,140590,170,0,0,140420
19,9,2008,110899,710,0,0,110189
20,9,2008,143316,2640,10,0,140666
21,9,2008,114164,2440,0,0,111724
22,9,2008,137221,1790,0,0,135431
23,9,2008,141472,1620,0,0,139852
24,9,2008,142029,1920,0,0,140109
25,9,2008,149505,1790,0,0,147715
26,9,2008,128046,1840,0,0,126206
27,9,2008,115144,1680,0,0,113464
28,9,2008,105945,1660,0,0,104285
29,9,2008,42661,1860,0,0,40801
30,9,2008,85369,1840,0,0,83529
1,10,2008,140924,2050,0,0,138874
2,10,2008,133756,1900,0,0,131856
3,10,2008,123000,2060,10,0,120930
4,10,2008,70454,1870,0,0,68584
5,10,2008,81179,1690,0,0,79489
6,10,2008,126074,1680,0,0,124394
7,10,2008,124071,2160,0,0,121911
8,10,2008,145291,2030,0,0,143261
9,10,2008,114331,4520,20,0,109791
10,10,2008,131623,2070,0,0,129553
11,10,2008,126843,1800,10,0,125033
12,10,2008,127547,1640,0,0,125907
13,10,2008,111935,2130,10,0,109795
14,10,2008,109691,2210,10,0,107471
15,10,2008,94051,1950,0,0,92101
16,10,2008,127898,2170,0,0,125728
17,10,2008,131137,2260,10,0,128867
18,10,2008,99920,1980,0,0,97940
19,10,2008,86306,2000,0,0,84306
20,10,2008,114743,2030,40,0,112673
21,10,2008,113612,2110,10,0,111492
22,10,2008,79201,1920,0,0,77281
23,10,2008,123353,2090,0,0,121263
24,10,2008,87050,2000,20,0,85030
25,10,2008,101594,1790,0,0,99804
26,10,2008,72950,2830,10,0,70110
27,10,2008,120506,2370,20,0,118116
28,10,2008,107118,3090,10,0,104018
29,10,2008,9928,4640,0,0,5288
30,10,2008,130117,1850,0,0,128267
31,10,2008,111840,3000,190,0,108650
1,11,2008,105751,1850,0,0,103901
2,11,2008,103881,2170,180,0,101531
3,11,2008,88439,1760,3400,0,83279
4,11,2008,97164,2280,10,0,94874
5,11,2008,87605,1970,0,0,85635
6,11,2008,99977,3000,10,0,96967
7,11,2008,97441,2840,30,0,94571
8,11,2008,104864,2480,0,0,102384
9,11,2008,61175,2030,90,0,59055
10,11,2008,110487,2580,70,0,107837
11,11,2008,117519,3160,20,0,114339
12,11,2008,125198,2310,50,0,122838
13,11,2008,95621,2060,50,0,93511
14,11,2008,91662,2110,640,0,88912
15,11,2008,105282,2150,2620,0,100512
16,11,2008,90333,2080,2700,0,85553
17,11,2008,117424,2310,2850,0,112264
18,11,2008,110501,2210,1600,0,106691
19,11,2008,131522,2520,0,0,129002
20,11,2008,78217,3800,10,0,74407
21,11,2008,133382,2570,10,0,130802
22,11,2008,80273,2240,0,0,78033
23,11,2008,77542,2260,0,0,75282
24,11,2008,109499,2130,0,0,107369
25,11,2008,35093,2070,0,0,33023
26,11,2008,19936,1650,10,0,18276
27,11,2008,2266,1740,0,0,526
28,11,2008,25438,1650,0,0,23788
29,11,2008,23912,1720,0,0,22192
30,11,2008,3682,1600,0,0,2082
1,12,2008,12268,1750,0,0,10518
2,12,2008,10674,1570,0,0,9104
3,12,2008,8147,1830,0,0,6317
4,12,2008,37641,1530,20,0,36091
5,12,2008,37382,2700,20,0,34662
6,12,2008,19979,1810,0,0,18169
7,12,2008,5157,1890,0,0,3267
8,12,2008,55709,1910,10,0,53789
9,12,2008,7259,1520,0,0,5739
10,12,2008,7259,1520,0,0,5739
11,12,2008,58938,2300,0,0,56638
12,12,2008,9340,2310,10,0,7020
13,12,2008,42427,1500,0,0,40927
14,12,2008,5974,2180,0,0,3794
15,12,2008,32184,6770,0,0,25414
16,12,2008,42993,4600,0,0,38393
17,12,2008,19238,3930,0,0,15308
18,12,2008,34977,2790,0,0,32187
19,12,2008,40582,2720,0,0,37862
20,12,2008,51430,2290,10,0,49130
21,12,2008,6415,4360,30,0,2025
22,12,2008,47326,3730,0,0,43596
23,12,2008,5835,2320,10,0,3505
24,12,2008,32562,2240,0,0,30322
25,12,2008,9537,2160,10,0,7367
26,12,2008,43405,2200,0,0,41205
27,12,2008,29376,1630,0,0,27746
28,12,2008,1774,2140,0,0,-366
29,12,2008,47441,2080,0,0,45361
30,12,2008,16300,4340,40,0,11920
31,12,2008,55561,2050,150,0,53361
1,1,2009,5092,2110,0,0,2982
2,1,2009,30691,2690,0,0,28001
3,1,2009,51700,2700,0,0,49000
4,1,2009,81918,2480,10,0,79428
5,1,2009,104092,3140,10,0,100942
6,1,2009,101249,3850,0,0,97399
7,1,2009,89592,3210,0,0,86382
8,1,2009,112540,3030,10,0,109500
9,1,2009,107870,2940,0,0,104930
10,1,2009,81296,2870,0,0,78426
11,1,2009,107374,2760,10,0,104604
12,1,2009,101110,3500,0,0,97610
13,1,2009,116574,5500,10,0,111064
14,1,2009,132508,7270,730,0,124508
15,1,2009,95558,6970,10,0,88578
16,1,2009,129953,14350,10,0,115593
17,1,2009,118903,3190,0,0,115713
18,1,2009,66997,3170,10,0,63817
19,1,2009,120698,3840,10,0,116848
20,1,2009,117686,3750,10,0,113926
21,1,2009,97931,3160,0,0,94771
22,1,2009,132650,3080,10,0,129560
23,1,2009,124696,2810,10,0,121876
24,1,2009,97437,7820,10,0,89607
25,1,2009,103708,2520,10,0,101178
26,1,2009,127257,2780,10,0,124467
27,1,2009,88727,5510,10,0,83207
28,1,2009,95023,2750,20,0,92253
29,1,2009,119029,3060,0,0,115969
30,1,2009,119997,3020,20,0,116957
31,1,2009,84502,2290,10,0,82202
1,2,2009,109032,2400,10,0,106622
2,2,2009,130712,2670,10,0,128032
3,2,2009,97132,2520,250,0,94362
4,2,2009,91335,3300,110,0,87925
5,2,2009,96950,2520,50,0,94380
6,2,2009,91335,2550,110,0,88675
7,2,2009,88156,1780,0,0,86376
8,2,2009,90780,1850,10,0,88920
9,2,2009,126557,1670,40,0,124847
10,2,2009,82348,1820,0,0,80528
11,2,2009,117516,1930,10,0,115576
12,2,2009,119200,2000,40,0,117160
13,2,2009,113778,2280,0,0,111498
14,2,2009,72615,2230,100,0,70285
15,2,2009,104385,2100,0,0,102285
16,2,2009,87494,2180,10,0,85304
17,2,2009,107823,2160,0,0,105663
18,2,2009,126549,2380,100,0,124069
19,2,2009,61932,2570,0,0,59362
20,2,2009,112752,2460,0,0,110292
21,2,2009,70680,2200,10,0,68470
22,2,2009,99215,2100,0,0,97115
23,2,2009,120075,2320,0,0,117755
24,2,2009,110642,2120,0,0,108522
25,2,2009,98275,1810,20,0,96445
26,2,2009,130429,3540,0,0,126889
27,2,2009,90972,2500,0,0,88472
28,2,2009,113929,2330,0,0,111599
1,3,2009,191802,2060,0,0,189742
2,3,2009,127280,2230,0,0,125050
3,3,2009,103444,2230,10,0,101204
4,3,2009,100927,2110,0,0,98817
5,3,2009,86518,1390,10,0,85118
6,3,2009,108005,1640,10,0,106355
7,3,2009,87266,1880,0,0,85386
8,3,2009,80650,1610,0,0,79040
9,3,2009,126880,1650,0,0,125230
10,3,2009,105148,1770,10,0,103368
11,3,2009,97722,2590,0,0,95132
12,3,2009,120764,2220,0,0,118544
13,3,2009,85049,2280,30,0,82739
14,3,2009,95390,1810,10,0,93570
15,3,2009,78689,1650,0,0,77039
16,3,2009,73375,1420,0,0,71955
17,3,2009,65133,1590,10,0,63533
18,3,2009,23831,1760,0,0,22071
19,3,2009,33431,2060,0,0,31371
20,3,2009,33257,1700,0,0,31557
21,3,2009,0,2370,0,0,-2370
22,3,2009,5978,1600,10,0,4368
23,3,2009,37752,1360,0,0,36392
24,3,2009,2974,1170,0,0,1804
25,3,2009,10892,1740,230,0,8922
26,3,2009,30113,2080,0,0,28033
27,3,2009,15800,1700,0,0,14100
28,3,2009,44981,1620,0,0,43361
29,3,2009,79924,1880,10,0,78034
30,3,2009,108315,2560,30,0,105725
31,3,2009,99790,1290,920,0,97580
1,4,2009,97902,1730,670,0,95502
2,4,2009,94880,2010,400,0,92470
3,4,2009,104391,2620,10,0,101761
4,4,2009,113469,1570,0,0,111899
5,4,2009,74995,1460,0,0,73535
6,4,2009,117377,2370,10,0,114997
7,4,2009,128299,2240,0,0,126059
8,4,2009,85446,2100,10,0,83336
9,4,2009,117460,2270,0,0,115190
10,4,2009,90299,2350,0,0,87949
11,4,2009,72714,2370,10,0,70334
12,4,2009,72034,1320,0,0,70714
13,4,2009,162258,2400,540,0,159318
14,4,2009,62139,2500,80,0,59559
15,4,2009,153719,2740,30,17460,133489
16,4,2009,96766,2480,20,9400,84866
17,4,2009,125900,2580,40,12320,110960
18,4,2009,189641,1110,100,13070,175361
19,4,2009,113534,1600,0,13730,98204
20,4,2009,119492,1830,0,1110,116552
21,4,2009,81676,2220,10,4140,75306
22,4,2009,117896,2610,10,5030,110246
23,4,2009,113689,1900,610,25110,86069
24,4,2009,149213,1620,0,20100,127493
25,4,2009,100300,1700,0,8450,90150
26,4,2009,103227,1300,0,3450,98477
27,4,2009,95417,1690,10,2810,90907
28,4,2009,108976,2060,30,5910,100976
29,4,2009,107830,2050,0,4190,101590
30,4,2009,123645,650,40,7400,115555
1,5,2009,89111,1840,30,8190,79051
2,5,2009,97230,1730,10,6990,88500
3,5,2009,97623,1770,40,8340,87473
4,5,2009,91653,2120,30,15060,74443
5,5,2009,153657,1240,40,14360,138017
6,5,2009,122984,1230,0,12070,109684
7,5,2009,108050,1680,0,15050,91320
8,5,2009,130983,1540,0,8080,121363
9,5,2009,103157,1590,0,4000,97567
10,5,2009,74685,1760,0,4680,68245
11,5,2009,116627,1970,20,11270,103367
12,5,2009,125585,1370,0,15400,108815
13,5,2009,121429,1140,0,16100,104189
14,5,2009,151436,4670,10,9320,137436
15,5,2009,102631,440,0,12830,89361
16,5,2009,116391,1940,0,6760,107691
17,5,2009,79924,1950,10,10830,67134
18,5,2009,124021,1660,0,19660,102701
19,5,2009,161058,1220,40,25520,134278
20,5,2009,164160,1060,60,32120,130920
21,5,2009,138982,1030,10,23490,114452
22,5,2009,115163,1370,0,16870,96923
23,5,2009,128249,1300,0,17520,109429
24,5,2009,117657,1650,10,16100,99897
25,5,2009,146200,1310,30,17940,126920
26,5,2009,172010,1250,0,16830,153930
27,5,2009,107523,1080,0,12360,94083
28,5,2009,133643,1100,30,16420,116093
29,5,2009,124180,1710,0,22740,99730
30,5,2009,134372,1600,0,16130,116642
31,5,2009,96709,1490,0,14580,80639
1,6,2009,143868,1670,20,16700,125478
2,6,2009,193732,1460,20,21520,170732
3,6,2009,164735,2040,10,22180,140505
4,6,2009,175229,1800,10,16030,157389
5,6,2009,160850,1510,10,19590,139740
6,6,2009,115598,1610,10,3610,110368
7,6,2009,110087,1330,0,4560,104197
8,6,2009,115651,1400,340,6820,107091
9,6,2009,68666,1190,10,8920,58546
10,6,2009,45061,3380,0,8690,32991
11,6,2009,71063,1280,110,11810,57863
12,6,2009,104442,1680,10,11680,91072
13,6,2009,33282,1300,0,13400,18582
14,6,2009,30859,2160,10,16430,12259
15,6,2009,22513,1000,20,20440,1053
16,6,2009,90727,1420,10,21800,67497
17,6,2009,47080,1280,90,23500,22210
18,6,2009,72544,1300,20,39100,32124
19,6,2009,119099,1370,0,35520,82209
20,6,2009,95300,1150,0,24690,69460
21,6,2009,58860,1520,0,26320,31020
22,6,2009,100572,1150,0,34890,64532
23,6,2009,75580,1640,90,31870,41980
24,6,2009,83363,1010,0,30860,51493
25,6,2009,88690,950,0,30180,57560
26,6,2009,99538,1040,30,29800,68668
27,6,2009,44565,980,0,23950,19635
28,6,2009,80766,830,0,18550,61386
29,6,2009,87426,1120,10,21110,65186
30,6,2009,66793,990,0,16860,48943
1,7,2009,39123,1040,0,16700,21383
2,7,2009,70406,990,0,18480,50936
3,7,2009,69209,960,0,19330,48919
4,7,2009,7151,1320,0,18270,-12439
5,7,2009,78713,2450,0,17610,58653
6,7,2009,66212,1800,0,23640,40772
7,7,2009,59001,1430,0,59001,-1430
8,7,2009,77799,1140,0,20330,56329
9,7,2009,40204,1120,0,22960,16124
10,7,2009,105213,1820,0,28520,74873
11,7,2009,20090,320,0,20270,-500
12,7,2009,65149,960,0,21220,42969
13,7,2009,87085,1040,0,25290,60755
14,7,2009,86804,1090,0,23820,61894
15,7,2009,112858,900,0,23960,87998
16,7,2009,68287,110,10,20110,48057
17,7,2009,93107,1600,0,12276,79231
18,7,2009,38047,1170,0,15920,20957
19,7,2009,47706,780,0,16430,30496
20,7,2009,90910,1000,20,21410,68480
21,7,2009,52102,1010,0,20850,30242
22,7,2009,47885,1330,90,19860,26605
23,7,2009,69859,1600,100,17680,50479
24,7,2009,42627,380,200,23990,18057
25,7,2009,40211,1010,50,19850,19301
26,7,2009,50327,1130,40,20900,28257
27,7,2009,75246,920,50,37980,36296
28,7,2009,59692,1000,10,15670,43012
29,7,2009,71393,1020,0,20430,49943
30,7,2009,78125,990,0,18790,58345
31,7,2009,39696,940,10,21010,17736
1,8,2009,19000,960,0,15440,2600
2,8,2009,73785,1120,0,16980,55685
3,8,2009,103412,1190,10,25300,76912
4,8,2009,52480,1300,0,21570,29610
5,8,2009,92096,880,0,19580,71636
6,8,2009,108054,1170,10,20540,86334
7,8,2009,57507,2470,0,18430,36607
8,8,2009,69297,0,0,27600,41697
9,8,2009,89595,0,0,26130,63465
10,8,2009,31698,0,0,18840,12858
11,8,2009,0,2110,0,20310,-22420
12,8,2009,35392,4460,10,22930,7992
13,8,2009,72538,630,80,27020,44808
14,8,2009,37655,1310,360,29650,6335
15,8,2009,38557,1090,0,23220,14247
16,8,2009,38128,1130,0,21290,15708
17,8,2009,41931,1100,130,22150,18551
18,8,2009,50726,1040,0,19230,30456
19,8,2009,35749,1150,0,19070,15529
20,8,2009,69837,2300,80,16130,51327
21,8,2009,35099,2190,0,17420,15489
22,8,2009,39714,1450,0,14680,23584
23,8,2009,30667,1420,0,15520,13727
24,8,2009,66848,1310,10,26600,38928
25,8,2009,47845,1290,0,30990,15565
26,8,2009,65951,1190,0,17620,47141
27,8,2009,91804,1240,0,16480,74084
28,8,2009,66099,1670,0,19490,44939
29,8,2009,44459,1430,0,13000,30029
30,8,2009,38924,1390,0,18350,19184
31,8,2009,41008,1390,0,11500,28118
1,9,2009,47093,1360,0,10010,35723
2,9,2009,85189,1380,0,10710,73099
3,9,2009,78304,1330,0,10890,66084
4,9,2009,69019,1490,10,11050,56469
5,9,2009,40429,1380,0,13810,25239
6,9,2009,41009,1200,0,13790,26019
7,9,2009,75591,1690,10,17290,56601
8,9,2009,86009,2570,0,17710,65729
9,9,2009,118157,2150,0,18490,97517
10,9,2009,115414,1290,0,20950,93174
11,9,2009,140798,1250,10,24510,115028
12,9,2009,111879,1120,0,21440,89319
13,9,2009,130154,1060,0,19750,109344
14,9,2009,163734,1270,0,25940,136524
15,9,2009,131044,1040,50,24930,105024
16,9,2009,137185,1010,0,22150,114025
17,9,2009,179376,1050,10,25210,153106
18,9,2009,136379,1070,0,30970,104339
19,9,2009,107656,980,0,28290,78386
20,9,2009,123181,970,0,26980,95231
21,9,2009,169102,1070,0,27700,140332
22,9,2009,70116,1120,30,23030,45936
23,9,2009,222290,3000,0,16760,202530
24,9,2009,121745,1140,0,18380,102225
25,9,2009,123115,1200,0,22850,99065
26,9,2009,89213,1210,0,21140,66863
27,9,2009,111538,1300,0,19330,90908
28,9,2009,129243,1390,0,5510,122343
29,9,2009,96970,1900,50,8440,86580
30,9,2009,150761,4320,0,5920,140521
1,10,2009,269264,3160,0,3870,262234
2,10,2009,109729,1750,10,6660,101309
3,10,2009,111810,2210,0,3830,105770
4,10,2009,86498,2140,0,4220,80138
5,10,2009,105146,2090,30,5280,97746
6,10,2009,129677,2970,10,1650,125047
7,10,2009,222825,2980,10,0,219835
8,10,2009,127379,2210,10,0,125159
9,10,2009,120628,3000,10,0,117618
10,10,2009,101348,2610,0,0,98738
11,10,2009,95101,2480,40,0,92581
12,10,2009,105117,2580,0,0,102537
13,10,2009,100968,3010,0,0,97958
14,10,2009,129069,2550,250,0,126269
15,10,2009,101488,2120,390,0,98978
16,10,2009,106349,2220,30,0,104099
17,10,2009,70788,2080,50,0,68658
18,10,2009,78540,2540,30,0,75970
19,10,2009,107038,1620,20,0,105398
20,10,2009,138842,1700,10,0,137132
21,10,2009,79149,540,70,0,78539
22,10,2009,98098,1650,40,0,96408
23,10,2009,107262,1700,30,0,105532
24,10,2009,106191,1490,20,0,104681
25,10,2009,96253,2060,20,0,94173
26,10,2009,119449,1320,20,0,118109
27,10,2009,106408,1920,60,0,104428
28,10,2009,104218,1550,40,0,102628
29,10,2009,127422,1680,50,0,125692
30,10,2009,126399,2330,550,0,123519
31,10,2009,77470,1830,810,0,74830
          ,10,2009," ""3,565,923"" ",66090,2610,25510,-94210
1,11,2009,109716,1800,850,0,107066
2,11,2009,73649,2040,380,0,71229
3,11,2009,193342,2170,70,0,191102
4,11,2009,116249,1870,60,0,114319
5,11,2009,114670,1910,90,0,112670
6,11,2009,96074,1590,10,0,94474
7,11,2009,106656,1890,20,0,104746
8,11,2009,150080,1670,60,0,148350
9,11,2009,117033,2160,30,0,114843
10,11,2009,108325,2400,30,0,105895
11,11,2009,86359,2600,0,0,83759
12,11,2009,133197,1800,70,0,131327
13,11,2009,82396,1710,40,0,80646
14,11,2009,143972,1750,20,0,142202
15,11,2009,135698,2120,20,0,133558
16,11,2009,156491,2220,50,0,154221
17,11,2009,100391,2100,10,0,98281
18,11,2009,119052,1990,20,0,117042
19,11,2009,110798,1600,20,0,109178
20,11,2009,85320,6910,10,0,78400
21,11,2009,119043,3030,0,0,116013
22,11,2009,106486,1990,50,0,104446
23,11,2009,86508,2120,0,0,84388
24,11,2009,40196,2040,0,0,38156
25,11,2009,40228,2080,0,0,38148
26,11,2009,5290,2080,0,0,3210
27,11,2009,36522,1710,10,0,34802
28,11,2009,29505,1860,0,0,27645
29,11,2009,3290,1830,0,0,1460
30,11,2009,29938,2020,120,0,27798
1,12,2009,42236,1990,10,0,40236
2,12,2009,19620,2170,60,0,17390
3,12,2009,45493,2300,50,0,43143
4,12,2009,29465,2090,10,0,27365
5,12,2009,33207,1490,30,0,31687
6,12,2009,6806,1650,0,0,5156
7,12,2009,44653,1960,0,0,42693
8,12,2009,22980,1710,0,0,21270
9,12,2009,14506,3140,10,0,11356
10,12,2009,35870,2040,0,0,33830
11,12,2009,23767,2280,0,0,21487
12,12,2009,29730,1490,10,0,28230
13,12,2009,38126,1990,0,0,36136
14,12,2009,3034,2560,0,0,474
15,12,2009,27594,4160,10,0,23424
16,12,2009,31912,4070,0,0,27842
17,12,2009,46071,4190,10,0,41871
18,12,2009,18075,4860,0,0,13215
19,12,2009,38152,3890,0,0,34262
20,12,2009,4711,4270,10,0,431
21,12,2009,37725,3410,0,0,34315
22,12,2009,6767,1780,10,0,4977
23,12,2009,21550,1910,0,0,19640
24,12,2009,4132,1480,0,0,2652
25,12,2009,31291,1480,10,0,29801
26,12,2009,4972,1590,0,0,3382
27,12,2009,6660,1710,0,0,4950
28,12,2009,17836,1800,10,0,16026
29,12,2009,44008,2130,0,0,41878
30,12,2009,9260,2160,10,0,7090
31,12,2009,30255,2420,10,0,27825
1,1,2010,8744,3540,0,0,5204
2,1,2010,62736,4800,0,0,57936
3,1,2010,60329,5170,10,0,55149
4,1,2010,112364,4940,10,0,107414
5,1,2010,79905,5410,0,0,74495
6,1,2010,128358,3500,50,0,124808
7,1,2010,111984,2430,10,0,109544
8,1,2010,88939,2800,10,0,86129
9,1,2010,93479,2380,30,0,91069
10,1,2010,104093,2610,0,0,101483
11,1,2010,125566,2670,10,0,122886
12,1,2010,79816,2680,0,0,77136
13,1,2010,136222,3280,10,0,132932
14,1,2010,127937,3110,20,0,124807
15,1,2010,109827,2580,0,0,107247
16,1,2010,89678,1890,10,0,87778
17,1,2010,101516,1910,0,0,99606
18,1,2010,136841,2630,20,0,134191
19,1,2010,90667,2710,10,0,87947
20,1,2010,126794,2610,10,0,124174
21,1,2010,108338,2350,10,0,105978
22,1,2010,111829,2340,10,0,109479
23,1,2010,98827,2160,10,0,96657
24,1,2010,62973,1990,0,0,60983
25,1,2010,137815,2720,40,0,135055
26,1,2010,117118,3130,0,0,113988
27,1,2010,85711,4080,10,0,81621
28,1,2010,107614,4180,10,0,103424
29,1,2010,103865,4440,10,0,99415
30,1,2010,96404,2370,0,0,94034
31,1,2010,124675,2880,10,0,121785
1,2,2010,117571,3520,10,0,114041
2,2,2010,114466,3510,10,0,110946
3,2,2010,105110,5000,10,0,100100
4,2,2010,148211,4040,10,0,144161
5,2,2010,83064,2010,0,0,81054
6,2,2010,116970,2730,10,0,114230
7,2,2010,96617,3050,10,0,93557
8,2,2010,99590,4600,10,0,94980
9,2,2010,93421,4830,10,0,88581
10,2,2010,117088,5390,0,0,111698
11,2,2010,133324,6460,10,0,126854
12,2,2010,99821,4640,10,0,95171
13,2,2010,86553,4794,10,0,81749
14,2,2010,88084,3340,10,0,84734
15,2,2010,120632,3270,30,0,117332
16,2,2010,93171,3310,0,0,89861
17,2,2010,102189,3160,10,0,99019
18,2,2010,141701,3450,20,0,138231
19,2,2010,78635,3740,0,0,74895
20,2,2010,79933,3460,10,0,76463
21,2,2010,105593,3740,0,0,101853
22,2,2010,107913,4040,10,0,103863
23,2,2010,129459,4340,10,0,125109
24,2,2010,100144,4690,0,0,95454
25,2,2010,111736,6400,10,0,105326
26,2,2010,122031,6400,10,0,115621
27,2,2010,64508,5610,0,0,58898
28,2,2010,115290,4770,10,0,110510
1,3,2010,104387,4000,10,0,100377
2,3,2010,106017,6980,10,0,99027
3,3,2010,126360,3400,10,0,122950
4,3,2010,96390,2800,10,0,93580
5,3,2010,108258,2750,10,0,105498
6,3,2010,88749,2510,10,0,86229
7,3,2010,119838,2950,10,0,116878
8,3,2010,99403,2880,0,0,96523
9,3,2010,121612,2870,10,0,118732
10,3,2010,88878,2380,10,0,86488
11,3,2010,129286,3590,210,0,125486
12,3,2010,124228,4620,40,0,119568
13,3,2010,90390,4470,0,0,85920
14,3,2010,95381,4274,20,0,91087
15,3,2010,104976,4550,10,0,100416
16,3,2010,58767,4350,20,0,54397
17,3,2010,39533,4370,20,0,35143
18,3,2010,38549,4390,50,0,34109
19,3,2010,26254,4850,50,0,21354
20,3,2010,40197,4370,50,0,35777
21,3,2010,18737,4670,50,0,14017
22,3,2010,38898,4600,240,0,34058
23,3,2010,26080,4920,60,0,21100
24,3,2010,17420,5680,60,0,11680
25,3,2010,40063,6850,50,0,33163
26,3,2010,57525,6120,60,0,51345
27,3,2010,40921,4550,40,0,36331
28,3,2010,78104,4580,10,0,73514
29,3,2010,133600,6100,1790,0,125710
30,3,2010,112158,5370,1020,0,105768
31,3,2010,116319,5890,110,12850,97469
1,4,2010,142531,5460,580,13670,122821
2,4,2010,128602,2210,20,11270,115102
3,4,2010,92351,4740,90,4800,82721
4,4,2010,112230,4670,0,8440,99120
5,4,2010,144799,5720,220,8680,130179
6,4,2010,117606,5820,250,4760,106776
7,4,2010,127471,4470,100,5620,117281
8,4,2010,155928,5380,30,4600,145918
9,4,2010,125613,7480,1180,9850,107103
10,4,2010,127514,6540,90,6780,114104
11,4,2010,82438,4400,60,8460,69518
12,4,2010,141257,2020,70,11180,127987
13,4,2010,136183,2630,300,13030,120223
14,4,2010,131330,1030,300,14890,115110
15,4,2010,131447,1330,200,13080,116837
16,4,2010,114318,2230,100,7850,104138
17,4,2010,113877,2560,70,7540,103707
18,4,2010,99389,2370,70,7790,89159
19,4,2010,140407,2800,150,12190,125267
20,4,2010,154302,2810,660,13600,137232
21,4,2010,92349,2630,370,6980,82369
22,4,2010,133296,2970,190,8810,121326
23,4,2010,128060,1940,20,11190,114910
24,4,2010,87215,2000,60,6500,78655
25,4,2010,125805,1650,80,5740,118335
26,4,2010,128220,1660,50,7420,119090
27,4,2010,123710,1910,140,7030,114630
28,4,2010,121453,1800,70,11500,108083
29,4,2010,126420,1470,90,12870,111990
30,4,2010,117172,1280,30,13370,102492
1,7,2010,62131,2090,20,27370,32651
2,7,2010,52675,2100,30,27550,22995
3,7,2010,8083,2080,20,25950,-19967
4,7,2010,35484,2080,10,24340,9054
5,7,2010,43639,2000,20,22310,19309
6,7,2010,47560,2180,50,32510,12820
7,7,2010,69520,2010,30,41020,26460
8,7,2010,48304,1960,90,29500,16754
9,7,2010,49141,2160,40,28690,18251
10,7,2010,60300,1910,20,25820,32550
11,7,2010,60451,1990,20,22960,35481
12,7,2010,39709,1930,30,25730,12019
13,7,2010,66605,1940,30,29100,35535
14,7,2010,74178,1930,30,36570,35648
15,7,2010,64061,1890,20,31050,31101
16,7,2010,78817,1950,30,34570,42267
17,7,2010,75440,1960,30,30400,43050
18,7,2010,40805,2260,20,29350,9175
19,7,2010,75496,1900,10,26860,46726
20,7,2010,114856,2000,420,28420,84016
21,7,2010,73672,1950,30,36370,35322
22,7,2010,64139,1770,70,25420,36879
23,7,2010,65134,1610,30,23860,39634
24,7,2010,41626,1530,0,24360,15736
25,7,2010,66746,1600,20,23940,41186
26,7,2010,95248,1480,30,32250,61488
27,7,2010,72288,1430,60,38380,32418
28,7,2010,138206,1380,10,31770,105046
1,8,2010,36355,970,30,37940,-2585
2,8,2010,78239,1100,240,37940,38959
3,8,2010,105121,1260,10,40430,63421
4,8,2010,53435,1140,20,37260,15015
5,8,2010,94837,1080,10,34000,59747
6,8,2010,77866,650,20,31260,45936
7,8,2010,29614,0,30,32450,-2866
8,8,2010,42160,0,20,29830,12310
9,8,2010,88889,0,5180,35180,48529
10,8,2010,37760,0,2800,27100,7860
11,8,2010,63417,3330,220,29390,30477
12,8,2010,75766,1460,220,37290,36796
13,8,2010,42130,4530,10,29950,7640
14,8,2010,57730,3120,30,25280,29300
15,8,2010,38456,3490,10,18560,16396
16,8,2010,237066,2930,30,21930,212176
17,8,2010,226000,4200,20,20600,201180
18,8,2010,144423,4020,30,24420,115953
19,8,2010,71642,4460,20,28900,38262
20,8,2010,72585,3500,30,34340,34715
21,8,2010,64953,3630,20,26610,34693
22,8,2010,54201,2280,40,28750,23131
23,8,2010,110364,2040,10,41000,67314
24,8,2010,73008,2610,20,31120,39258
25,8,2010,64808,5990,20,21880,36918
26,8,2010,52164,5850,20,24620,21674
27,8,2010,96632,5500,40,28700,62392
28,8,2010,43197,5540,10,27610,10037
29,8,2010,80637,5550,90,28750,46247
30,8,2010,134198,5980,20,38470,89728
31,8,2010,97891,4420,40,33050,60381
1,9,2010,73774,1870,0,22480,49424
2,9,2010,67955,1530,50,19000,47375
3,9,2010,44793,1120,10,14370,29293
4,9,2010,72900,990,40,12710,59160
5,9,2010,33667,1070,110,16240,16247
6,9,2010,83077,990,10,16100,65977
7,9,2010,95966,1960,30,15630,78346
8,9,2010,116173,3140,30,15350,97653
9,9,2010,111410,2690,30,13900,94790
10,9,2010,97200,1690,20,16780,78710
11,9,2010,102610,3200,20,15990,83400
